,Symbol,Name,Industry,IndustryCode
1566,ARCT,Arcturus Therapeutics Holdings Inc,생명과학 및 메디컬 리서치,562020
1567,CIFR,Cipher Mining Inc,핀테크,573010
1568,BAND,Bandwidth Inc Class A,통신 서비스,574010
1569,QSI,Quantum-Si Inc Class A,반도체 및 반도체 장비,571010
1570,VERA,Vera Therapeutics Inc Class A,생명과학 및 메디컬 리서치,562020
1571,GTPBU,Gores Technology Partners II Units,기타 금융업,556010
1572,LE,Lands End Inc,전문품 상점,534030
1573,DBVT,Dbv Technologies SA ADR,제약,562010
1574,CHW,Calamos Global Dynamic Income Closed Fund,다양한 금융서비스,555010
1575,LGO,Largo Inc,우라늄,503010
1576,ACGLP,Arch Capital Group Ltd ADR,보험,553010
1577,SKYX,SKYX Platforms Corp,"건설장비 및 대형차, 기차, 배",521020
1578,BHFAP,Brighthouse Financial 1000 DS Representing 6 6 Non Cumulative Pref Shs Series A,보험,553010
1579,OSPN,OneSpan Inc,통합 하드웨어 및 소프트웨어,571070
1580,KVSA,Khosla Ventures Acquisition Co Class A,기타 금융업,556010
1581,PETS,Petmed Express Inc,식품 및 약품소매,543010
1582,FSBC,Five Star Bancorp,은행,551010
1583,PPGH,Poema Global Holdings Corp Class A,기타 금융업,556010
1584,CHSCN,CHS Reset Rate Pref Shs Class B Series 2,식품 및 담배,541020
1585,SGHT,Sight Sciences Inc,헬스케어 장비 및 용품,561010
1586,KNTE,Kinnate Biopharma Inc,생명과학 및 메디컬 리서치,562020
1587,NGMS,NeoGames SA,소프트웨어 및 IT서비스,572010
1588,ARTNA,Artesian Resources Corp Class A,수도 유틸리티,591030
1589,DSKE,Daseke Inc,화물 및 물류 서비스,524050
1590,MDCA,MDC Partners Inc Class A,미디어 및 출판,533020
1591,CPAR,Catalyst Partners Acquisition Corp Class A,기타 금융업,556010
1592,GNTY,Guaranty Bancshares Inc,은행,551010
1593,FLIC,First of Long Island Corp,은행,551010
1594,HCVI,Hennessy Capital Investment Corp VI Class A,기타 금융업,556010
1595,CTLP,Cantaloupe Inc,핀테크,573010
1596,PRE,Prenetics Global Ltd Class A,생명과학 및 메디컬 리서치,562020
1597,CHUY,Chuy's Holdings Inc,호텔 및 엔터테인먼트,533010
1598,LIND,Lindblad Expeditions Holdings Inc,호텔 및 엔터테인먼트,533010
1599,GTX,Garrett Motion Inc,자동차 및 자동차 부품,531010
1600,MULN,Mullen Automotive Inc,"건설장비 및 대형차, 기차, 배",521020
1601,SPWH,Sportsmans Warehouse Holdings Inc,전문품 상점,534030
1602,IBCP,Independent Bank Corp (Michigan),은행,551010
1603,TWLV,Twelve Seas Investment Co II Class A,기타 금융업,556010
1604,EWTX,Edgewise Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1605,SMBK,SmartFinancial Inc,은행,551010
1606,VTIQ,VectoIQ Acquisition Corp II Class A,기타 금융업,556010
1607,ERES,East Resources Acquisition Co Class A,기타 금융업,556010
1608,VWE,Vintage Wine Estates Inc,음료,541010
1609,CPAA,Conyers Park III Acquisition Corp Class A,기타 금융업,556010
1610,NDAC,Nightdragon Acquisition Corp Class A,기타 금융업,556010
1611,IVCB,Investcorp Europe Acquisition I Corp Class A,기타 금융업,556010
1612,CELU,Celularity Inc Class A,생명과학 및 메디컬 리서치,562020
1613,BHFAO,Brighthouse Financial 1000 Depositary Shares Representing 1 Pref Series B,보험,553010
1614,AMOT,Allied Motion Technologies Inc,"건설장비 및 대형차, 기차, 배",521020
1615,KOD,Kodiak Sciences Inc,생명과학 및 메디컬 리서치,562020
1616,ATAX,America First Multifamily Investors Units,은행,551010
1617,AXGN,AxoGen Inc,헬스케어 장비 및 용품,561010
1618,GLUE,Monte Rosa Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1619,AIRS,Airsculpt Technologies Inc,헬스케어 업체 및 서비스,561020
1620,SLCR,Silver Crest Acquisition Corp Class A,기타 금융업,556010
1621,OPRX,OPTIMIZERx Corp,소프트웨어 및 IT서비스,572010
1622,SIFY,Sify Technologies Ltd ADR,통신 서비스,574010
1623,GLBL,Cartesian Growth Corp Class A,기타 금융업,556010
1624,CCNE,CNB Financial Corp,은행,551010
1625,LUXA,Lux Health Tech Acquisition Corp Class A,기타 금융업,556010
1626,ACGLN,Arch Capital Group Depositary Shares Rep1000 Non Cumu Pref Shs Series G,보험,553010
1627,SCLE,Broadscale Acquisition Corp Class A,기타 금융업,556010
1628,JCIC,Jack Creek Investment Corp. Class A,기타 금융업,556010
1629,GIIX,Gores Holdings VIII Inc Class A,기타 금융업,556010
1630,HCIC,Hennessy Capital Investment Corp V Class A,기타 금융업,556010
1631,OEPW,One Equity Partners Open Water I Corp Class A,기타 금융업,556010
1632,CNTA,Centessa Pharmaceuticals PLC ADR,생명과학 및 메디컬 리서치,562020
1633,MCFT,Mastercraft Boat Holdings Inc,레저 상품,532050
1634,DHHC,DiamondHead Holdings Corp Class A,기타 금융업,556010
1635,SCOB,ScION Tech Growth II Class A,기타 금융업,556010
1636,RBB,RBB Bancorp,은행,551010
1637,EVLV,Evolv Technologies Holdings Inc Class A,커뮤니케이션 및 네트워킹,571020
1638,ACAH,Atlantic Coastal Acquisition Corp Class A,기타 금융업,556010
1639,COLI,Colicity Inc Class A,기타 금융업,556010
1640,TIOA,Tio Tech A Class A,기타 금융업,556010
1641,HEC,Hudson Executive Investment Corp Class A,기타 금융업,556010
1642,RGC,Regencell Bioscience Holdings Ltd,생명과학 및 메디컬 리서치,562020
1643,PTOC,Pine Technology Acquisition Corp Class A,기타 금융업,556010
1644,RXRA,RXR Acquisition Corp Class A,기타 금융업,556010
1645,WTBA,West Bancorporation Inc,은행,551010
1646,ALRS,Alerus Financial Corp,은행,551010
1647,FMIV,Forum Merger IV Corp Class A,기타 금융업,556010
1648,JOAN,Joann Inc,전문품 상점,534030
1649,VSTA,Vasta Platform Ltd Class A,비즈니스교육,631030
1650,ZT,Zimmer Energy Transition Acquisition Corp Class A,기타 금융업,556010
1651,MEKA,MELI Kaszek Pioneer Corp Class A,기타 금융업,556010
1652,ANZUU,Anzu Special Acquisition I Units,기타 금융업,556010
1653,TBCPU,Thunder Bridge Capital Partners III Units,기타 금융업,556010
1654,WSBF,Waterstone Financial Inc,은행,551010
1655,MAACU,Montes Archimedes Acquisition Units,기타 금융업,556010
1656,HUT,Hut 8 Mining Corp,핀테크,573010
1657,ZINGU,FTAC Zeus Acquisition Units,기타 금융업,556010
1658,HDSN,Hudson Technologies Inc,"건설장비 및 대형차, 기차, 배",521020
1659,MESO,Mesoblast Ltd ADR,생명과학 및 메디컬 리서치,562020
1660,RSVR,Reservoir Media Inc,미디어 및 출판,533020
1661,LITT,Logistics Innovation Technologies Corp Class A,기타 금융업,556010
1662,AKRO,Akero Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1663,CASA,Casa Systems Inc,커뮤니케이션 및 네트워킹,571020
1664,SSTI,Shotspotter Inc,소프트웨어 및 IT서비스,572010
1665,EH,EHang Holdings Ltd ADR,우주항공 및 국방,521010
1666,BCSA,Blockchain Coinvestors Acquisition Corp I Class A,기타 금융업,556010
1667,HBANP,Huntington Bancshares 4.500 Depositary Shares Rep Perp Prf Shs Series H,은행,551010
1668,LSXMB,Liberty Media Corp Series B,미디어 및 출판,533020
1669,PNTG,Pennant Group Inc,헬스케어 업체 및 서비스,561020
1670,DHC,Diversified Healthcare Trust,주택 및 상업용 리츠,601020
1671,ADMA,ADMA Biologics Inc,제약,562010
1672,FINMU,Marlin Technology Units,기타 금융업,556010
1673,OHPAU,Orion Acquisition Units,기타 금융업,556010
1674,ASTR,Astra Space Inc Class A,우주항공 및 국방,521010
1675,DTOC,Digital Transformation Opportunities Corp Class A,기타 금융업,556010
1676,GATE,Marblegate Acquisition Corp Class A,기타 금융업,556010
1677,HCAR,Healthcare Services Acquisition Corp Class A,기타 금융업,556010
1678,JOFFU,JOFF Fintech Acquisition Units,기타 금융업,556010
1679,CTAQU,Carney Tech Acq II Units,기타 금융업,556010
1680,BYTS,BYTE Acquisition Corp Class A,기타 금융업,556010
1681,SNRHU,Senior Connect Acquisition I Units,기타 금융업,556010
1682,SVACU,Starboard Value Acquisition Corp,기타 금융업,556010
1683,EPHYU,Epiphany Technology Acquisition Units,기타 금융업,556010
1684,RXST,Rxsight Inc,헬스케어 장비 및 용품,561010
1685,AFMD,Affimed NV,생명과학 및 메디컬 리서치,562020
1686,IPAX,Inflection Point Acquisition Corp Class A,기타 금융업,556010
1687,PRSR,Prospector Capital Corp Class A,기타 금융업,556010
1688,AVAH,Aveanna Healthcare Holdings Inc,헬스케어 업체 및 서비스,561020
1689,BOOM,DMC Global Inc,오일 및 가스 장비 및 서비스,501030
1690,BLDE,Blade Air Mobility Inc Class A,소프트웨어 및 IT서비스,572010
1691,PFDR,Pathfinder Acquisition Corp Class A,기타 금융업,556010
1692,MUDS,Mudrick Capital Acquisition Corp II Class A,기타 금융업,556010
1693,FISI,Financial Institutions Inc,은행,551010
1694,ALXO,ALX Oncology Holdings Inc,생명과학 및 메디컬 리서치,562020
1695,APPH,AppHarvest Inc,식품 및 담배,541020
1696,AURA,Aura Biosciences Inc,생명과학 및 메디컬 리서치,562020
1697,FOUN,Founder SPAC Class A,기타 금융업,556010
1698,HIVE,HIVE Blockchain Technologies Ltd,핀테크,573010
1699,PACXU,Pioneer Merger Units,기타 금융업,556010
1700,BTAI,BioXcel Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1701,ESGRP,Enstar Group DS Representing 1 1000 Pref Shs Series D,보험,553010
1702,DZSI,DZS Inc,"컴퓨터, 전화 및 가전제품",571060
1703,COOLU,Corner Growth Acquisition Units,기타 금융업,556010
1704,TYRA,Tyra Biosciences Inc,생명과학 및 메디컬 리서치,562020
1705,FMAO,Farmers & Merchants Bancorp Inc,은행,551010
1706,SENEA,Seneca Foods Corp Class A,식품 및 담배,541020
1707,TIPT,Tiptree Inc,기타 금융업,556010
1708,NTRSO,Northern Trust DS Representing 1 1000th Non Cumulative Perpetual Pref Shs,투자은행 및 서비스,551020
1709,MVBF,MVB Financial Corp,은행,551010
1710,CENN,Cenntro Electric Group Ltd,자동차 및 자동차 부품,531010
1711,DCRD,Decarbonization Plus Acquisition Corporation IV Class A,기타 금융업,556010
1712,VRDN,Viridian Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1713,AXTI,AXT Inc,반도체 및 반도체 장비,571010
1714,PLMI,Plum Acquisition I Corp Class A,기타 금융업,556010
1715,SATL,Satellogic V Inc Class A,우주항공 및 국방,521010
1716,HLVX,Hillevax Inc,생명과학 및 메디컬 리서치,562020
1717,GSRM,GSR II Meteora Acquisition Corp Class A,기타 금융업,556010
1718,VINP,Vinci Partners Investments Ltd Class A,투자은행 및 서비스,551020
1719,EIGR,Eiger BioPharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1720,FMTX,Forma Therapeutics Holdings Inc,생명과학 및 메디컬 리서치,562020
1721,MDXG,MiMedx Group Inc,생명과학 및 메디컬 리서치,562020
1722,GILT,Gilat Satellite Networks Ltd,커뮤니케이션 및 네트워킹,571020
1723,SDAC,Sustainable Development Acquisition I Corp Class A,기타 금융업,556010
1724,RRBI,Red River Bancshares Inc,은행,551010
1725,HCMA,HCM Acquisition Corp Class A,기타 금융업,556010
1726,PARAP,Paramount Global 5 75 Mandatory Convertible Pref Shs Series A,미디어 및 출판,533020
1727,ADGI,Adagio Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1728,GCBC,Greene County Bancorp Inc,은행,551010
1729,HCNE,Jaws Hurricane Acquisition Corp Class A,기타 금융업,556010
1730,EBTC,Enterprise Bancorp Inc,은행,551010
1731,CISO,Cerberus Cyber Sentinel Corp,소프트웨어 및 IT서비스,572010
1732,SHBI,Shore Bancshares Inc,은행,551010
1733,ALBO,Albireo Pharma Inc,생명과학 및 메디컬 리서치,562020
1734,SIER,Sierra Lake Acquisition Corp Class A,기타 금융업,556010
1735,CFVI,CF Acquisition Corp VI Class A,기타 금융업,556010
1736,ENTF,Enterprise 4.0 Technology Acquisition Corp Class A,기타 금융업,556010
1737,SSAA,Science Strategic Acquisition Alpha Corp Class A,기타 금융업,556010
1738,ARGU,Argus Capital Corp Class A,기타 금융업,556010
1739,BRKH,BurTech Acquisition Corp Class A,기타 금융업,556010
1740,BWMX,Betterware de Mexico SAB de CV,다양한 소매업,534020
1741,TDACU,Trident Acquisitions Corp Unit,기타 금융업,556010
1742,HMCO,HumanCo Acquisition Corp Class A,기타 금융업,556010
1743,AGGR,Agile Growth Corp Class A,기타 금융업,556010
1744,DHCA,DHC Acquisition Corp Class A,기타 금융업,556010
1745,PFIS,Peoples Financial Services Corp,은행,551010
1746,REE,REE Automotive Ltd Class A,자동차 및 자동차 부품,531010
1747,AMNB,American National Bankshares Inc,은행,551010
1748,TETCU,Tech Energy Transition Units,기타 금융업,556010
1749,WALD,Waldencast Acquisition Corp Class A,기타 금융업,556010
1750,BBCP,Concrete Pumping Holdings Inc,건설 및 엔지니어링,522010
1751,FSRX,Finserv Acquisition Corp II Class A,기타 금융업,556010
1752,SMMF,Summit Financial Group Inc,은행,551010
1753,KRNL,Kernel Group Holdings Inc Class A,기타 금융업,556010
1754,LIDR,AEye Inc Class A,전자 장비 및 부품,571040
1755,PPYA,Papaya Growth Opportunity Corp I Class A,기타 금융업,556010
1756,ACAB,Atlantic Coastal Acquisition Corp II Class A,기타 금융업,556010
1757,CZNC,Citizens & Northern Corp,은행,551010
1758,AHRN,Ahren Acquisition Corp Class A,기타 금융업,556010
1759,TRDA,Entrada Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1760,SOND,Sonder Holdings Inc Class A,호텔 및 엔터테인먼트,533010
1761,PPGHU,Poema Global Holdings Units,기타 금융업,556010
1762,ALTU,Altitude Acquisition Corp Class A,기타 금융업,556010
1763,DGICA,Donegal Group Inc Class A,보험,553010
1764,JMSB,John Marshall Bancorp Inc,은행,551010
1765,IGAC,IG Acquisition Corp Class A,기타 금융업,556010
1766,GPAC,Global Partner Acquisition II Corp Class A,기타 금융업,556010
1767,EGIO,Edgio Inc,소프트웨어 및 IT서비스,572010
1768,CHSCP,CHS 8 Cumulative Redeemable Pref Shs,식품 및 담배,541020
1769,IGIC,International General Insurance Holdings Ltd,보험,553010
1770,ESPR,Esperion Therapeutics Inc,제약,562010
1771,AGNCO,AGNC Investment DS REP 1/1000 Cumulative Pref Shs Series E,주택 및 상업용 리츠,601020
1772,HTBI,Hometrust Bancshares Inc,은행,551010
1773,WLDN,Willdan Group Inc,전문 및 상업 서비스,522030
1774,TSIB,Tishman Speyer Innovation Corp II Class A,기타 금융업,556010
1775,GXII,GX Acquisition Corp II Class A,기타 금융업,556010
1776,BSKY,Big Sky Growth Partners Inc Class A,기타 금융업,556010
1777,GRPN,Groupon Inc,다양한 소매업,534020
1778,DJCO,Daily Journal Corp,미디어 및 출판,533020
1779,AEHR,Aehr Test Systems,반도체 및 반도체 장비,571010
1780,III,Information Services Group Inc,소프트웨어 및 IT서비스,572010
1781,DOYU,Douyu International Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
1782,NAACU,North Atlantic Acquisition Units,기타 금융업,556010
1783,GBIO,Generation Bio Co,생명과학 및 메디컬 리서치,562020
1784,UPLD,Upland Software Inc,소프트웨어 및 IT서비스,572010
1785,CLPT,Clearpoint Neuro Inc,헬스케어 장비 및 용품,561010
1786,ICPT,Intercept Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
1787,LGSTU,Semper Paratus Acquisition Units,기타 금융업,556010
1788,LGTOU,Legato Merger II Units,기타 금융업,556010
1789,GLAD,Gladstone Capital Corp,다양한 금융서비스,555010
1790,ADSE,Ads-Tec Energy PLC,소프트웨어 및 IT서비스,572010
1791,LOCO,El Pollo Loco Holdings Inc,호텔 및 엔터테인먼트,533010
1792,IDEX,Ideanomics Inc,핀테크,573010
1793,KRT,Karat Packaging Inc,용기 및 포장,513020
1794,CARE,Carter Bankshares Inc,은행,551010
1795,PWUP,PowerUp Acquisition Corp Class A,기타 금융업,556010
1796,PRTH,Priority Technology Holdings Inc,핀테크,573010
1797,ERESU,East Resources Acquisition Company Units,기타 금융업,556010
1798,CIIG,CIIG Capital Partners II Inc Class A,기타 금융업,556010
1799,KIII,Kismet Acquisition Three Corp Class A,기타 금융업,556010
1800,LX,Lexinfintech Holdings Ltd ADR,은행,551010
1801,UEIC,Universal Electronics Inc,"컴퓨터, 전화 및 가전제품",571060
1802,LGTO,Legato Merger II Corp,기타 금융업,556010
1803,DRAY,Macondray Capital Acquisition Corp I Class A,기타 금융업,556010
1804,TOP,TOP Financial Group Ltd,투자은행 및 서비스,551020
1805,TNGX,Tango Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1806,QIWI,Qiwi PLC ADR Class B,전문 및 상업 서비스,522030
1807,SLCRU,Silver Crest Acquisition Units,기타 금융업,556010
1808,TZPS,TZP Strategies Acquisition Corp Class A,기타 금융업,556010
1809,KLAQ,KL Acquisition Corp Class A,기타 금융업,556010
1810,OGI,OrganiGram Holdings Inc,헬스케어 업체 및 서비스,561020
1811,GTHX,G1 Therapeutics Inc,생명과학 및 메디컬 리서치,562020
1812,CLRM,Clarim Acquisition Corp Class A,기타 금융업,556010
1813,SPKB,Silver Spike Acquisition Corp II Class A,기타 금융업,556010
1814,XPDB,Power & Digital Infrastructure Acquisition II Corp Class A,기타 금융업,556010
1815,XXII,22nd Century Group Inc,식품 및 담배,541020
1816,DHBC,DHB Capital Corp Class A,기타 금융업,556010
1817,IPVI,InterPrivate IV InfraTech Partners Inc Class A,기타 금융업,556010
1818,ARRW,Arrowroot Acquisition Corp Class A,기타 금융업,556010
1819,LCAA,L Catterton Asia Acquisition Corp Class A,기타 금융업,556010
1820,APTM,Alpha Partners Technology Merger Corp Class A,기타 금융업,556010
1821,GAMC,Golden Arrow Merger Corp Class A,기타 금융업,556010
1822,ACB,Aurora Cannabis Inc,제약,562010
1823,TWLVU,Twelve Seas Investment Company II Units,기타 금융업,556010
1824,DGNS,Dragoneer Growth Opportunities Corp II Class A,기타 금융업,556010
1825,CPAAU,Conyers Park III Acquisition Units,기타 금융업,556010
1826,NAUT,Nautilus Biotechnology Inc,생명과학 및 메디컬 리서치,562020
1827,ANIK,Anika Therapeutics Inc,제약,562010
